,quad_id,lat,lat2,lon,lon2,geometry
3586,3587,40.820037,40.825037,-73.76718199999999,-73.762182,"POLYGON ((-73.762182 40.820037, -73.762182 40.825037, -73.76718199999999 40.825037, -73.76718199999999 40.820037, -73.762182 40.820037))"
3603,3604,40.825037,40.830037,-74.08218199999999,-74.077182,"POLYGON ((-74.077182 40.825037, -74.077182 40.830037, -74.08218199999999 40.830037, -74.08218199999999 40.825037, -74.077182 40.825037))"
3608,3609,40.825037,40.830037,-74.05718199999998,-74.05218199999999,"POLYGON ((-74.05218199999999 40.825037, -74.05218199999999 40.830037, -74.05718199999998 40.830037, -74.05718199999998 40.825037, -74.05218199999999 40.825037))"
3617,3618,40.825037,40.830037,-74.012182,-74.00718199999999,"POLYGON ((-74.00718199999999 40.825037, -74.00718199999999 40.830037, -74.012182 40.830037, -74.012182 40.825037, -74.00718199999999 40.825037))"
3618,3619,40.825037,40.830037,-74.00718199999999,-74.00218199999999,"POLYGON ((-74.00218199999999 40.825037, -74.00218199999999 40.830037, -74.00718199999999 40.830037, -74.00718199999999 40.825037, -74.00218199999999 40.825037))"
3620,3621,40.825037,40.830037,-73.997182,-73.99218199999999,"POLYGON ((-73.99218199999999 40.825037, -73.99218199999999 40.830037, -73.997182 40.830037, -73.997182 40.825037, -73.99218199999999 40.825037))"
3621,3622,40.825037,40.830037,-73.99218199999999,-73.98718199999999,"POLYGON ((-73.98718199999999 40.825037, -73.98718199999999 40.830037, -73.99218199999999 40.830037, -73.99218199999999 40.825037, -73.98718199999999 40.825037))"
3622,3623,40.825037,40.830037,-73.98718199999999,-73.982182,"POLYGON ((-73.982182 40.825037, -73.982182 40.830037, -73.98718199999999 40.830037, -73.98718199999999 40.825037, -73.982182 40.825037))"
3623,3624,40.825037,40.830037,-73.982182,-73.97718199999998,"POLYGON ((-73.97718199999998 40.825037, -73.97718199999998 40.830037, -73.982182 40.830037, -73.982182 40.825037, -73.97718199999998 40.825037))"
3624,3625,40.825037,40.830037,-73.97718199999998,-73.97218199999999,"POLYGON ((-73.97218199999999 40.825037, -73.97218199999999 40.830037, -73.97718199999998 40.830037, -73.97718199999998 40.825037, -73.97218199999999 40.825037))"
3626,3627,40.825037,40.830037,-73.967182,-73.96218199999998,"POLYGON ((-73.96218199999998 40.825037, -73.96218199999998 40.830037, -73.967182 40.830037, -73.967182 40.825037, -73.96218199999998 40.825037))"
3628,3629,40.825037,40.830037,-73.95718199999999,-73.952182,"POLYGON ((-73.952182 40.825037, -73.952182 40.830037, -73.95718199999999 40.830037, -73.95718199999999 40.825037, -73.952182 40.825037))"
3629,3630,40.825037,40.830037,-73.952182,-73.94718199999998,"POLYGON ((-73.94718199999998 40.825037, -73.94718199999998 40.830037, -73.952182 40.830037, -73.952182 40.825037, -73.94718199999998 40.825037))"
3630,3631,40.825037,40.830037,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.825037, -73.94218199999999 40.830037, -73.94718199999998 40.830037, -73.94718199999998 40.825037, -73.94218199999999 40.825037))"
3631,3632,40.825037,40.830037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.825037, -73.93718199999999 40.830037, -73.94218199999999 40.830037, -73.94218199999999 40.825037, -73.93718199999999 40.825037))"
3632,3633,40.825037,40.830037,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.825037, -73.93218199999998 40.830037, -73.93718199999999 40.830037, -73.93718199999999 40.825037, -73.93218199999998 40.825037))"
3633,3634,40.825037,40.830037,-73.93218199999998,-73.92718199999999,"POLYGON ((-73.92718199999999 40.825037, -73.92718199999999 40.830037, -73.93218199999998 40.830037, -73.93218199999998 40.825037, -73.92718199999999 40.825037))"
3634,3635,40.825037,40.830037,-73.92718199999999,-73.92218199999999,"POLYGON ((-73.92218199999999 40.825037, -73.92218199999999 40.830037, -73.92718199999999 40.830037, -73.92718199999999 40.825037, -73.92218199999999 40.825037))"
3635,3636,40.825037,40.830037,-73.92218199999999,-73.91718199999998,"POLYGON ((-73.91718199999998 40.825037, -73.91718199999998 40.830037, -73.92218199999999 40.830037, -73.92218199999999 40.825037, -73.91718199999998 40.825037))"
3636,3637,40.825037,40.830037,-73.91718199999998,-73.91218199999999,"POLYGON ((-73.91218199999999 40.825037, -73.91218199999999 40.830037, -73.91718199999998 40.830037, -73.91718199999998 40.825037, -73.91218199999999 40.825037))"
3637,3638,40.825037,40.830037,-73.91218199999999,-73.90718199999999,"POLYGON ((-73.90718199999999 40.825037, -73.90718199999999 40.830037, -73.91218199999999 40.830037, -73.91218199999999 40.825037, -73.90718199999999 40.825037))"
3638,3639,40.825037,40.830037,-73.90718199999999,-73.902182,"POLYGON ((-73.902182 40.825037, -73.902182 40.830037, -73.90718199999999 40.830037, -73.90718199999999 40.825037, -73.902182 40.825037))"
3639,3640,40.825037,40.830037,-73.902182,-73.89718199999999,"POLYGON ((-73.89718199999999 40.825037, -73.89718199999999 40.830037, -73.902182 40.830037, -73.902182 40.825037, -73.89718199999999 40.825037))"
3640,3641,40.825037,40.830037,-73.89718199999999,-73.89218199999999,"POLYGON ((-73.89218199999999 40.825037, -73.89218199999999 40.830037, -73.89718199999999 40.830037, -73.89718199999999 40.825037, -73.89218199999999 40.825037))"
3641,3642,40.825037,40.830037,-73.89218199999999,-73.887182,"POLYGON ((-73.887182 40.825037, -73.887182 40.830037, -73.89218199999999 40.830037, -73.89218199999999 40.825037, -73.887182 40.825037))"
3642,3643,40.825037,40.830037,-73.887182,-73.88218199999999,"POLYGON ((-73.88218199999999 40.825037, -73.88218199999999 40.830037, -73.887182 40.830037, -73.887182 40.825037, -73.88218199999999 40.825037))"
3643,3644,40.825037,40.830037,-73.88218199999999,-73.87718199999999,"POLYGON ((-73.87718199999999 40.825037, -73.87718199999999 40.830037, -73.88218199999999 40.830037, -73.88218199999999 40.825037, -73.87718199999999 40.825037))"
3644,3645,40.825037,40.830037,-73.87718199999999,-73.872182,"POLYGON ((-73.872182 40.825037, -73.872182 40.830037, -73.87718199999999 40.830037, -73.87718199999999 40.825037, -73.872182 40.825037))"
3645,3646,40.825037,40.830037,-73.872182,-73.86718199999999,"POLYGON ((-73.86718199999999 40.825037, -73.86718199999999 40.830037, -73.872182 40.830037, -73.872182 40.825037, -73.86718199999999 40.825037))"
3646,3647,40.825037,40.830037,-73.86718199999999,-73.86218199999999,"POLYGON ((-73.86218199999999 40.825037, -73.86218199999999 40.830037, -73.86718199999999 40.830037, -73.86718199999999 40.825037, -73.86218199999999 40.825037))"
3647,3648,40.825037,40.830037,-73.86218199999999,-73.857182,"POLYGON ((-73.857182 40.825037, -73.857182 40.830037, -73.86218199999999 40.830037, -73.86218199999999 40.825037, -73.857182 40.825037))"
3648,3649,40.825037,40.830037,-73.857182,-73.85218199999998,"POLYGON ((-73.85218199999998 40.825037, -73.85218199999998 40.830037, -73.857182 40.830037, -73.857182 40.825037, -73.85218199999998 40.825037))"
3653,3654,40.825037,40.830037,-73.83218199999999,-73.827182,"POLYGON ((-73.827182 40.825037, -73.827182 40.830037, -73.83218199999999 40.830037, -73.83218199999999 40.825037, -73.827182 40.825037))"
3654,3655,40.825037,40.830037,-73.827182,-73.82218199999998,"POLYGON ((-73.82218199999998 40.825037, -73.82218199999998 40.830037, -73.827182 40.830037, -73.827182 40.825037, -73.82218199999998 40.825037))"
3655,3656,40.825037,40.830037,-73.82218199999998,-73.81718199999999,"POLYGON ((-73.81718199999999 40.825037, -73.81718199999999 40.830037, -73.82218199999998 40.830037, -73.82218199999998 40.825037, -73.81718199999999 40.825037))"
3656,3657,40.825037,40.830037,-73.81718199999999,-73.81218199999999,"POLYGON ((-73.81218199999999 40.825037, -73.81218199999999 40.830037, -73.81718199999999 40.830037, -73.81718199999999 40.825037, -73.81218199999999 40.825037))"
3657,3658,40.825037,40.830037,-73.81218199999999,-73.80718199999998,"POLYGON ((-73.80718199999998 40.825037, -73.80718199999998 40.830037, -73.81218199999999 40.830037, -73.81218199999999 40.825037, -73.80718199999998 40.825037))"
3663,3664,40.825037,40.830037,-73.78218199999999,-73.777182,"POLYGON ((-73.777182 40.825037, -73.777182 40.830037, -73.78218199999999 40.830037, -73.78218199999999 40.825037, -73.777182 40.825037))"
3674,3675,40.825037,40.830037,-73.72718199999998,-73.72218199999999,"POLYGON ((-73.72218199999999 40.825037, -73.72218199999999 40.830037, -73.72718199999998 40.830037, -73.72718199999998 40.825037, -73.72218199999999 40.825037))"
3680,3681,40.830037,40.835037,-74.09718199999999,-74.092182,"POLYGON ((-74.092182 40.830037, -74.092182 40.835037, -74.09718199999999 40.835037, -74.09718199999999 40.830037, -74.092182 40.830037))"
3682,3683,40.830037,40.835037,-74.08718199999998,-74.08218199999999,"POLYGON ((-74.08218199999999 40.830037, -74.08218199999999 40.835037, -74.08718199999998 40.835037, -74.08718199999998 40.830037, -74.08218199999999 40.830037))"
3684,3685,40.830037,40.835037,-74.077182,-74.07218199999998,"POLYGON ((-74.07218199999998 40.830037, -74.07218199999998 40.835037, -74.077182 40.835037, -74.077182 40.830037, -74.07218199999998 40.830037))"
3690,3691,40.830037,40.835037,-74.04718199999999,-74.04218199999998,"POLYGON ((-74.04218199999998 40.830037, -74.04218199999998 40.835037, -74.04718199999999 40.835037, -74.04718199999999 40.830037, -74.04218199999998 40.830037))"
3702,3703,40.830037,40.835037,-73.98718199999999,-73.982182,"POLYGON ((-73.982182 40.830037, -73.982182 40.835037, -73.98718199999999 40.835037, -73.98718199999999 40.830037, -73.982182 40.830037))"
3703,3704,40.830037,40.835037,-73.982182,-73.97718199999998,"POLYGON ((-73.97718199999998 40.830037, -73.97718199999998 40.835037, -73.982182 40.835037, -73.982182 40.830037, -73.97718199999998 40.830037))"
3705,3706,40.830037,40.835037,-73.97218199999999,-73.967182,"POLYGON ((-73.967182 40.830037, -73.967182 40.835037, -73.97218199999999 40.835037, -73.97218199999999 40.830037, -73.967182 40.830037))"
3707,3708,40.830037,40.835037,-73.96218199999998,-73.95718199999999,"POLYGON ((-73.95718199999999 40.830037, -73.95718199999999 40.835037, -73.96218199999998 40.835037, -73.96218199999998 40.830037, -73.95718199999999 40.830037))"
3708,3709,40.830037,40.835037,-73.95718199999999,-73.952182,"POLYGON ((-73.952182 40.830037, -73.952182 40.835037, -73.95718199999999 40.835037, -73.95718199999999 40.830037, -73.952182 40.830037))"
3709,3710,40.830037,40.835037,-73.952182,-73.94718199999998,"POLYGON ((-73.94718199999998 40.830037, -73.94718199999998 40.835037, -73.952182 40.835037, -73.952182 40.830037, -73.94718199999998 40.830037))"
3710,3711,40.830037,40.835037,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.830037, -73.94218199999999 40.835037, -73.94718199999998 40.835037, -73.94718199999998 40.830037, -73.94218199999999 40.830037))"
3711,3712,40.830037,40.835037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.830037, -73.93718199999999 40.835037, -73.94218199999999 40.835037, -73.94218199999999 40.830037, -73.93718199999999 40.830037))"
3712,3713,40.830037,40.835037,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.830037, -73.93218199999998 40.835037, -73.93718199999999 40.835037, -73.93718199999999 40.830037, -73.93218199999998 40.830037))"
3713,3714,40.830037,40.835037,-73.93218199999998,-73.92718199999999,"POLYGON ((-73.92718199999999 40.830037, -73.92718199999999 40.835037, -73.93218199999998 40.835037, -73.93218199999998 40.830037, -73.92718199999999 40.830037))"
3714,3715,40.830037,40.835037,-73.92718199999999,-73.92218199999999,"POLYGON ((-73.92218199999999 40.830037, -73.92218199999999 40.835037, -73.92718199999999 40.835037, -73.92718199999999 40.830037, -73.92218199999999 40.830037))"
3715,3716,40.830037,40.835037,-73.92218199999999,-73.91718199999998,"POLYGON ((-73.91718199999998 40.830037, -73.91718199999998 40.835037, -73.92218199999999 40.835037, -73.92218199999999 40.830037, -73.91718199999998 40.830037))"
3716,3717,40.830037,40.835037,-73.91718199999998,-73.91218199999999,"POLYGON ((-73.91218199999999 40.830037, -73.91218199999999 40.835037, -73.91718199999998 40.835037, -73.91718199999998 40.830037, -73.91218199999999 40.830037))"
3717,3718,40.830037,40.835037,-73.91218199999999,-73.90718199999999,"POLYGON ((-73.90718199999999 40.830037, -73.90718199999999 40.835037, -73.91218199999999 40.835037, -73.91218199999999 40.830037, -73.90718199999999 40.830037))"
3718,3719,40.830037,40.835037,-73.90718199999999,-73.902182,"POLYGON ((-73.902182 40.830037, -73.902182 40.835037, -73.90718199999999 40.835037, -73.90718199999999 40.830037, -73.902182 40.830037))"
3720,3721,40.830037,40.835037,-73.89718199999999,-73.89218199999999,"POLYGON ((-73.89218199999999 40.830037, -73.89218199999999 40.835037, -73.89718199999999 40.835037, -73.89718199999999 40.830037, -73.89218199999999 40.830037))"
3721,3722,40.830037,40.835037,-73.89218199999999,-73.887182,"POLYGON ((-73.887182 40.830037, -73.887182 40.835037, -73.89218199999999 40.835037, -73.89218199999999 40.830037, -73.887182 40.830037))"
3722,3723,40.830037,40.835037,-73.887182,-73.88218199999999,"POLYGON ((-73.88218199999999 40.830037, -73.88218199999999 40.835037, -73.887182 40.835037, -73.887182 40.830037, -73.88218199999999 40.830037))"
3723,3724,40.830037,40.835037,-73.88218199999999,-73.87718199999999,"POLYGON ((-73.87718199999999 40.830037, -73.87718199999999 40.835037, -73.88218199999999 40.835037, -73.88218199999999 40.830037, -73.87718199999999 40.830037))"
3724,3725,40.830037,40.835037,-73.87718199999999,-73.872182,"POLYGON ((-73.872182 40.830037, -73.872182 40.835037, -73.87718199999999 40.835037, -73.87718199999999 40.830037, -73.872182 40.830037))"
3725,3726,40.830037,40.835037,-73.872182,-73.86718199999999,"POLYGON ((-73.86718199999999 40.830037, -73.86718199999999 40.835037, -73.872182 40.835037, -73.872182 40.830037, -73.86718199999999 40.830037))"
3726,3727,40.830037,40.835037,-73.86718199999999,-73.86218199999999,"POLYGON ((-73.86218199999999 40.830037, -73.86218199999999 40.835037, -73.86718199999999 40.835037, -73.86718199999999 40.830037, -73.86218199999999 40.830037))"
3727,3728,40.830037,40.835037,-73.86218199999999,-73.857182,"POLYGON ((-73.857182 40.830037, -73.857182 40.835037, -73.86218199999999 40.835037, -73.86218199999999 40.830037, -73.857182 40.830037))"
3728,3729,40.830037,40.835037,-73.857182,-73.85218199999998,"POLYGON ((-73.85218199999998 40.830037, -73.85218199999998 40.835037, -73.857182 40.835037, -73.857182 40.830037, -73.85218199999998 40.830037))"
3729,3730,40.830037,40.835037,-73.85218199999998,-73.84718199999999,"POLYGON ((-73.84718199999999 40.830037, -73.84718199999999 40.835037, -73.85218199999998 40.835037, -73.85218199999998 40.830037, -73.84718199999999 40.830037))"
3730,3731,40.830037,40.835037,-73.84718199999999,-73.842182,"POLYGON ((-73.842182 40.830037, -73.842182 40.835037, -73.84718199999999 40.835037, -73.84718199999999 40.830037, -73.842182 40.830037))"
3731,3732,40.830037,40.835037,-73.842182,-73.83718199999998,"POLYGON ((-73.83718199999998 40.830037, -73.83718199999998 40.835037, -73.842182 40.835037, -73.842182 40.830037, -73.83718199999998 40.830037))"
3733,3734,40.830037,40.835037,-73.83218199999999,-73.827182,"POLYGON ((-73.827182 40.830037, -73.827182 40.835037, -73.83218199999999 40.835037, -73.83218199999999 40.830037, -73.827182 40.830037))"
3734,3735,40.830037,40.835037,-73.827182,-73.82218199999998,"POLYGON ((-73.82218199999998 40.830037, -73.82218199999998 40.835037, -73.827182 40.835037, -73.827182 40.830037, -73.82218199999998 40.830037))"
3735,3736,40.830037,40.835037,-73.82218199999998,-73.81718199999999,"POLYGON ((-73.81718199999999 40.830037, -73.81718199999999 40.835037, -73.82218199999998 40.835037, -73.82218199999998 40.830037, -73.81718199999999 40.830037))"
3760,3761,40.835037,40.840037,-74.09718199999999,-74.092182,"POLYGON ((-74.092182 40.835037, -74.092182 40.840037, -74.09718199999999 40.840037, -74.09718199999999 40.835037, -74.092182 40.835037))"
3768,3769,40.835037,40.840037,-74.05718199999998,-74.05218199999999,"POLYGON ((-74.05218199999999 40.835037, -74.05218199999999 40.840037, -74.05718199999998 40.840037, -74.05718199999998 40.835037, -74.05218199999999 40.835037))"
3782,3783,40.835037,40.840037,-73.98718199999999,-73.982182,"POLYGON ((-73.982182 40.835037, -73.982182 40.840037, -73.98718199999999 40.840037, -73.98718199999999 40.835037, -73.982182 40.835037))"
3783,3784,40.835037,40.840037,-73.982182,-73.97718199999998,"POLYGON ((-73.97718199999998 40.835037, -73.97718199999998 40.840037, -73.982182 40.840037, -73.982182 40.835037, -73.97718199999998 40.835037))"
3784,3785,40.835037,40.840037,-73.97718199999998,-73.97218199999999,"POLYGON ((-73.97218199999999 40.835037, -73.97218199999999 40.840037, -73.97718199999998 40.840037, -73.97718199999998 40.835037, -73.97218199999999 40.835037))"
3785,3786,40.835037,40.840037,-73.97218199999999,-73.967182,"POLYGON ((-73.967182 40.835037, -73.967182 40.840037, -73.97218199999999 40.840037, -73.97218199999999 40.835037, -73.967182 40.835037))"
3789,3790,40.835037,40.840037,-73.952182,-73.94718199999998,"POLYGON ((-73.94718199999998 40.835037, -73.94718199999998 40.840037, -73.952182 40.840037, -73.952182 40.835037, -73.94718199999998 40.835037))"
3790,3791,40.835037,40.840037,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.835037, -73.94218199999999 40.840037, -73.94718199999998 40.840037, -73.94718199999998 40.835037, -73.94218199999999 40.835037))"
3791,3792,40.835037,40.840037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.835037, -73.93718199999999 40.840037, -73.94218199999999 40.840037, -73.94218199999999 40.835037, -73.93718199999999 40.835037))"
3792,3793,40.835037,40.840037,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.835037, -73.93218199999998 40.840037, -73.93718199999999 40.840037, -73.93718199999999 40.835037, -73.93218199999998 40.835037))"
3793,3794,40.835037,40.840037,-73.93218199999998,-73.92718199999999,"POLYGON ((-73.92718199999999 40.835037, -73.92718199999999 40.840037, -73.93218199999998 40.840037, -73.93218199999998 40.835037, -73.92718199999999 40.835037))"
3794,3795,40.835037,40.840037,-73.92718199999999,-73.92218199999999,"POLYGON ((-73.92218199999999 40.835037, -73.92218199999999 40.840037, -73.92718199999999 40.840037, -73.92718199999999 40.835037, -73.92218199999999 40.835037))"
3795,3796,40.835037,40.840037,-73.92218199999999,-73.91718199999998,"POLYGON ((-73.91718199999998 40.835037, -73.91718199999998 40.840037, -73.92218199999999 40.840037, -73.92218199999999 40.835037, -73.91718199999998 40.835037))"
3796,3797,40.835037,40.840037,-73.91718199999998,-73.91218199999999,"POLYGON ((-73.91218199999999 40.835037, -73.91218199999999 40.840037, -73.91718199999998 40.840037, -73.91718199999998 40.835037, -73.91218199999999 40.835037))"
3797,3798,40.835037,40.840037,-73.91218199999999,-73.90718199999999,"POLYGON ((-73.90718199999999 40.835037, -73.90718199999999 40.840037, -73.91218199999999 40.840037, -73.91218199999999 40.835037, -73.90718199999999 40.835037))"
3798,3799,40.835037,40.840037,-73.90718199999999,-73.902182,"POLYGON ((-73.902182 40.835037, -73.902182 40.840037, -73.90718199999999 40.840037, -73.90718199999999 40.835037, -73.902182 40.835037))"
3799,3800,40.835037,40.840037,-73.902182,-73.89718199999999,"POLYGON ((-73.89718199999999 40.835037, -73.89718199999999 40.840037, -73.902182 40.840037, -73.902182 40.835037, -73.89718199999999 40.835037))"
3800,3801,40.835037,40.840037,-73.89718199999999,-73.89218199999999,"POLYGON ((-73.89218199999999 40.835037, -73.89218199999999 40.840037, -73.89718199999999 40.840037, -73.89718199999999 40.835037, -73.89218199999999 40.835037))"
3802,3803,40.835037,40.840037,-73.887182,-73.88218199999999,"POLYGON ((-73.88218199999999 40.835037, -73.88218199999999 40.840037, -73.887182 40.840037, -73.887182 40.835037, -73.88218199999999 40.835037))"
3803,3804,40.835037,40.840037,-73.88218199999999,-73.87718199999999,"POLYGON ((-73.87718199999999 40.835037, -73.87718199999999 40.840037, -73.88218199999999 40.840037, -73.88218199999999 40.835037, -73.87718199999999 40.835037))"
3804,3805,40.835037,40.840037,-73.87718199999999,-73.872182,"POLYGON ((-73.872182 40.835037, -73.872182 40.840037, -73.87718199999999 40.840037, -73.87718199999999 40.835037, -73.872182 40.835037))"
3805,3806,40.835037,40.840037,-73.872182,-73.86718199999999,"POLYGON ((-73.86718199999999 40.835037, -73.86718199999999 40.840037, -73.872182 40.840037, -73.872182 40.835037, -73.86718199999999 40.835037))"
3806,3807,40.835037,40.840037,-73.86718199999999,-73.86218199999999,"POLYGON ((-73.86218199999999 40.835037, -73.86218199999999 40.840037, -73.86718199999999 40.840037, -73.86718199999999 40.835037, -73.86218199999999 40.835037))"
3807,3808,40.835037,40.840037,-73.86218199999999,-73.857182,"POLYGON ((-73.857182 40.835037, -73.857182 40.840037, -73.86218199999999 40.840037, -73.86218199999999 40.835037, -73.857182 40.835037))"
3808,3809,40.835037,40.840037,-73.857182,-73.85218199999998,"POLYGON ((-73.85218199999998 40.835037, -73.85218199999998 40.840037, -73.857182 40.840037, -73.857182 40.835037, -73.85218199999998 40.835037))"
3809,3810,40.835037,40.840037,-73.85218199999998,-73.84718199999999,"POLYGON ((-73.84718199999999 40.835037, -73.84718199999999 40.840037, -73.85218199999998 40.840037, -73.85218199999998 40.835037, -73.84718199999999 40.835037))"
3810,3811,40.835037,40.840037,-73.84718199999999,-73.842182,"POLYGON ((-73.842182 40.835037, -73.842182 40.840037, -73.84718199999999 40.840037, -73.84718199999999 40.835037, -73.842182 40.835037))"
3811,3812,40.835037,40.840037,-73.842182,-73.83718199999998,"POLYGON ((-73.83718199999998 40.835037, -73.83718199999998 40.840037, -73.842182 40.840037, -73.842182 40.835037, -73.83718199999998 40.835037))"
3812,3813,40.835037,40.840037,-73.83718199999998,-73.83218199999999,"POLYGON ((-73.83218199999999 40.835037, -73.83218199999999 40.840037, -73.83718199999998 40.840037, -73.83718199999998 40.835037, -73.83218199999999 40.835037))"
3813,3814,40.835037,40.840037,-73.83218199999999,-73.827182,"POLYGON ((-73.827182 40.835037, -73.827182 40.840037, -73.83218199999999 40.840037, -73.83218199999999 40.835037, -73.827182 40.835037))"
3814,3815,40.835037,40.840037,-73.827182,-73.82218199999998,"POLYGON ((-73.82218199999998 40.835037, -73.82218199999998 40.840037, -73.827182 40.840037, -73.827182 40.835037, -73.82218199999998 40.835037))"
3842,3843,40.840037,40.845037,-74.08718199999998,-74.08218199999999,"POLYGON ((-74.08218199999999 40.840037, -74.08218199999999 40.845037, -74.08718199999998 40.845037, -74.08718199999998 40.840037, -74.08218199999999 40.840037))"
3846,3847,40.840037,40.845037,-74.06718199999999,-74.06218199999999,"POLYGON ((-74.06218199999999 40.840037, -74.06218199999999 40.845037, -74.06718199999999 40.845037, -74.06718199999999 40.840037, -74.06218199999999 40.840037))"
3856,3857,40.840037,40.845037,-74.01718199999999,-74.012182,"POLYGON ((-74.012182 40.840037, -74.012182 40.845037, -74.01718199999999 40.845037, -74.01718199999999 40.840037, -74.012182 40.840037))"
3863,3864,40.840037,40.845037,-73.982182,-73.97718199999998,"POLYGON ((-73.97718199999998 40.840037, -73.97718199999998 40.845037, -73.982182 40.845037, -73.982182 40.840037, -73.97718199999998 40.840037))"
3866,3867,40.840037,40.845037,-73.967182,-73.96218199999998,"POLYGON ((-73.96218199999998 40.840037, -73.96218199999998 40.845037, -73.967182 40.845037, -73.967182 40.840037, -73.96218199999998 40.840037))"
3870,3871,40.840037,40.845037,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.840037, -73.94218199999999 40.845037, -73.94718199999998 40.845037, -73.94718199999998 40.840037, -73.94218199999999 40.840037))"
3871,3872,40.840037,40.845037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.840037, -73.93718199999999 40.845037, -73.94218199999999 40.845037, -73.94218199999999 40.840037, -73.93718199999999 40.840037))"
3872,3873,40.840037,40.845037,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.840037, -73.93218199999998 40.845037, -73.93718199999999 40.845037, -73.93718199999999 40.840037, -73.93218199999998 40.840037))"
3874,3875,40.840037,40.845037,-73.92718199999999,-73.92218199999999,"POLYGON ((-73.92218199999999 40.840037, -73.92218199999999 40.845037, -73.92718199999999 40.845037, -73.92718199999999 40.840037, -73.92218199999999 40.840037))"
3875,3876,40.840037,40.845037,-73.92218199999999,-73.91718199999998,"POLYGON ((-73.91718199999998 40.840037, -73.91718199999998 40.845037, -73.92218199999999 40.845037, -73.92218199999999 40.840037, -73.91718199999998 40.840037))"
3876,3877,40.840037,40.845037,-73.91718199999998,-73.91218199999999,"POLYGON ((-73.91218199999999 40.840037, -73.91218199999999 40.845037, -73.91718199999998 40.845037, -73.91718199999998 40.840037, -73.91218199999999 40.840037))"
3877,3878,40.840037,40.845037,-73.91218199999999,-73.90718199999999,"POLYGON ((-73.90718199999999 40.840037, -73.90718199999999 40.845037, -73.91218199999999 40.845037, -73.91218199999999 40.840037, -73.90718199999999 40.840037))"
3878,3879,40.840037,40.845037,-73.90718199999999,-73.902182,"POLYGON ((-73.902182 40.840037, -73.902182 40.845037, -73.90718199999999 40.845037, -73.90718199999999 40.840037, -73.902182 40.840037))"
3879,3880,40.840037,40.845037,-73.902182,-73.89718199999999,"POLYGON ((-73.89718199999999 40.840037, -73.89718199999999 40.845037, -73.902182 40.845037, -73.902182 40.840037, -73.89718199999999 40.840037))"
3880,3881,40.840037,40.845037,-73.89718199999999,-73.89218199999999,"POLYGON ((-73.89218199999999 40.840037, -73.89218199999999 40.845037, -73.89718199999999 40.845037, -73.89718199999999 40.840037, -73.89218199999999 40.840037))"
3881,3882,40.840037,40.845037,-73.89218199999999,-73.887182,"POLYGON ((-73.887182 40.840037, -73.887182 40.845037, -73.89218199999999 40.845037, -73.89218199999999 40.840037, -73.887182 40.840037))"
3882,3883,40.840037,40.845037,-73.887182,-73.88218199999999,"POLYGON ((-73.88218199999999 40.840037, -73.88218199999999 40.845037, -73.887182 40.845037, -73.887182 40.840037, -73.88218199999999 40.840037))"
3884,3885,40.840037,40.845037,-73.87718199999999,-73.872182,"POLYGON ((-73.872182 40.840037, -73.872182 40.845037, -73.87718199999999 40.845037, -73.87718199999999 40.840037, -73.872182 40.840037))"
3885,3886,40.840037,40.845037,-73.872182,-73.86718199999999,"POLYGON ((-73.86718199999999 40.840037, -73.86718199999999 40.845037, -73.872182 40.845037, -73.872182 40.840037, -73.86718199999999 40.840037))"
3886,3887,40.840037,40.845037,-73.86718199999999,-73.86218199999999,"POLYGON ((-73.86218199999999 40.840037, -73.86218199999999 40.845037, -73.86718199999999 40.845037, -73.86718199999999 40.840037, -73.86218199999999 40.840037))"
3888,3889,40.840037,40.845037,-73.857182,-73.85218199999998,"POLYGON ((-73.85218199999998 40.840037, -73.85218199999998 40.845037, -73.857182 40.845037, -73.857182 40.840037, -73.85218199999998 40.840037))"
3889,3890,40.840037,40.845037,-73.85218199999998,-73.84718199999999,"POLYGON ((-73.84718199999999 40.840037, -73.84718199999999 40.845037, -73.85218199999998 40.845037, -73.85218199999998 40.840037, -73.84718199999999 40.840037))"
3890,3891,40.840037,40.845037,-73.84718199999999,-73.842182,"POLYGON ((-73.842182 40.840037, -73.842182 40.845037, -73.84718199999999 40.845037, -73.84718199999999 40.840037, -73.842182 40.840037))"
3892,3893,40.840037,40.845037,-73.83718199999998,-73.83218199999999,"POLYGON ((-73.83218199999999 40.840037, -73.83218199999999 40.845037, -73.83718199999998 40.845037, -73.83718199999998 40.840037, -73.83218199999999 40.840037))"
